4.001000151038169861e-02,8.002000302076339722e-02,1.200300008058547974e-01,1.600400060415267944e-01,2.000500112771987915e-01,2.400600016117095947e-01,2.800700068473815918e-01,3.200800120830535889e-01,3.600900173187255859e-01,4.001000225543975830e-01,4.401100277900695801e-01,4.801200032234191895e-01,5.201300382614135742e-01,5.601400136947631836e-01,6.001500487327575684e-01,6.401600241661071777e-01,7.201800346374511719e-01,8.002000451087951660e-01,8.802200555801391602e-01,9.602400064468383789e-01,1.040260076522827148e+00,1.120280027389526367e+00,1.200300097465515137e+00,1.280320048332214355e+00,1.440360069274902344e+00,1.600400090217590332e+00,1.760440111160278320e+00,1.920480012893676758e+00,2.080520153045654297e+00,2.240560054779052734e+00,2.400600194931030273e+00,2.560640096664428711e+00,2.880720138549804688e+00,3.200800180435180664e+00,3.520880222320556641e+00,3.840960025787353516e+00,4.161040306091308594e+00,4.481120109558105469e+00,4.801200389862060547e+00,5.121280193328857422e+00,5.761440277099609375e+00,6.401600360870361328e+00,7.041760444641113281e+00,7.681920051574707031e+00,8.322080612182617188e+00,8.962240219116210938e+00,9.602400779724121094e+00,1.024256038665771484e+01,1.152288055419921875e+01,1.280320072174072266e+01,1.408352088928222656e+01,1.536384010314941406e+01,1.664416122436523438e+01,1.792448043823242188e+01,1.920480155944824219e+01,2.048512077331542969e+01,2.304576110839843750e+01,2.560640144348144531e+01,2.816704177856445312e+01,3.072768020629882812e+01,3.328832244873046875e+01,3.584896087646484375e+01
1.079920768737792969e+00,1.092638134956359863e+00,1.090081572532653809e+00,1.080505371093750000e+00,1.090655446052551270e+00,1.079695105552673340e+00,1.089478254318237305e+00,1.085828304290771484e+00,1.083866715431213379e+00,1.078953623771667480e+00,1.078927636146545410e+00,1.084892392158508301e+00,1.091964721679687500e+00,1.088516592979431152e+00,1.084819436073303223e+00,1.087948322296142578e+00,1.089823365211486816e+00,1.082697272300720215e+00,1.087037205696105957e+00,1.085090398788452148e+00,1.083167314529418945e+00,1.082844495773315430e+00,1.086382031440734863e+00,1.086319684982299805e+00,1.090987920761108398e+00,1.087047815322875977e+00,1.089429855346679688e+00,1.083920478820800781e+00,1.084500670433044434e+00,1.086921334266662598e+00,1.080828309059143066e+00,1.086312890052795410e+00,1.084796905517578125e+00,1.085143089294433594e+00,1.086527824401855469e+00,1.084338426589965820e+00,1.084712982177734375e+00,1.087349891662597656e+00,1.088618516921997070e+00,1.086749315261840820e+00,1.084349870681762695e+00,1.085237026214599609e+00,1.083869814872741699e+00,1.082543492317199707e+00,1.085299968719482422e+00,1.084689378738403320e+00,1.084738850593566895e+00,1.083259344100952148e+00,1.081660270690917969e+00,1.081778764724731445e+00,1.080893397331237793e+00,1.078719139099121094e+00,1.077753186225891113e+00,1.079742670059204102e+00,1.079295158386230469e+00,1.076975822448730469e+00,1.076049208641052246e+00,1.073344707489013672e+00,1.070784330368041992e+00,1.068277359008789062e+00,1.068553566932678223e+00,0.000000000000000000e+00
5.910633504400717581e-02,5.991178751001821623e-02,5.989241600046622815e-02,5.801517143855557807e-02,6.033916026363835700e-02,5.819423496733175383e-02,5.860271304855810964e-02,5.949888378391728766e-02,5.852921307096943526e-02,6.066122651110159025e-02,5.789677798758016691e-02,5.980179086337553129e-02,6.024604290733801687e-02,5.959594622264372671e-02,5.839213728914723761e-02,5.851812288175092108e-02,5.949082970629201300e-02,5.841435492048727141e-02,5.840031430135237539e-02,5.912916362295615041e-02,5.879052355895506704e-02,5.849065631638036833e-02,5.938562750826346243e-02,5.884323269138799772e-02,5.904724076400267446e-02,5.860819295058714712e-02,5.903347954164014227e-02,5.873647704730497465e-02,5.866291373978125417e-02,5.912282317886816824e-02,5.861073359857069814e-02,5.884199962029921377e-02,5.905594676743017302e-02,5.930722504864202604e-02,5.884729325781332121e-02,5.948771163831221426e-02,5.921164900074468718e-02,5.896959081302152739e-02,5.948904529223905668e-02,5.924751609573827155e-02,5.924808979044423468e-02,5.992406979213223822e-02,5.984690040359961355e-02,5.975333601246342330e-02,5.957533419142232306e-02,5.950419232259260977e-02,5.986837297687992721e-02,5.984560772786604033e-02,5.936774611483083830e-02,5.953991785655484564e-02,5.948518961678014166e-02,5.900767073045240507e-02,5.898761004219518073e-02,5.918384715924727285e-02,5.902341008196339972e-02,5.851230025301443899e-02,5.859017744670377142e-02,5.818965658555494413e-02,5.765705183158385122e-02,5.711005628118978605e-02,5.784067884097562895e-02,1.000000000000099920e+00
1.099893927574157715e+00,1.104969739913940430e+00,1.102707028388977051e+00,1.103939414024353027e+00,1.105470418930053711e+00,1.096068978309631348e+00,1.101592540740966797e+00,1.100459933280944824e+00,1.103678584098815918e+00,1.106681704521179199e+00,1.098067879676818848e+00,1.103812217712402344e+00,1.098567008972167969e+00,1.100216984748840332e+00,1.101936817169189453e+00,1.104814887046813965e+00,1.096214175224304199e+00,1.101840019226074219e+00,1.104189515113830566e+00,1.107306361198425293e+00,1.100738167762756348e+00,1.101206660270690918e+00,1.103679299354553223e+00,1.100715517997741699e+00,1.102911233901977539e+00,1.102057933807373047e+00,1.106181263923645020e+00,1.101820945739746094e+00,1.099622488021850586e+00,1.105387210845947266e+00,1.097793102264404297e+00,1.099602580070495605e+00,1.098944783210754395e+00,1.099649071693420410e+00,1.100371122360229492e+00,1.099075913429260254e+00,1.098675847053527832e+00,1.100343585014343262e+00,1.099840402603149414e+00,1.101419568061828613e+00,1.099194645881652832e+00,1.097793817520141602e+00,1.098643422126770020e+00,1.097249627113342285e+00,1.095541715621948242e+00,1.097212195396423340e+00,1.094894647598266602e+00,1.096493244171142578e+00,1.094511389732360840e+00,1.093016505241394043e+00,1.093885540962219238e+00,1.091652035713195801e+00,1.089262843132019043e+00,1.088900804519653320e+00,1.088276267051696777e+00,1.088117122650146484e+00,1.087281703948974609e+00,1.085230112075805664e+00,1.082402229309082031e+00,1.079416871070861816e+00,1.079229950904846191e+00,0.000000000000000000e+00
2.926835045228467352e-02,2.943365648398862250e-02,2.918676286945806261e-02,2.937203086922631975e-02,2.929710038016305682e-02,2.923103421936498747e-02,2.958008833239542459e-02,2.920706197629437811e-02,2.903343737135396369e-02,2.951109409342274684e-02,2.929326333115564104e-02,2.947788685570227121e-02,2.924196980903612242e-02,2.924702316532598254e-02,2.922791428874001868e-02,2.924572490165696856e-02,2.900536917160020933e-02,2.875623852024541613e-02,2.954636886725888964e-02,2.914039604375825293e-02,2.941850945363507983e-02,2.933455072353349444e-02,2.911684848378167864e-02,2.902467548857198820e-02,2.906927838931546576e-02,2.900363318632112261e-02,2.918659336874948607e-02,2.909730747352109667e-02,2.914306148896680243e-02,2.924735471616254912e-02,2.899730205545888312e-02,2.897522971044049975e-02,2.897432819018826849e-02,2.923999540517793760e-02,2.909969538460241423e-02,2.910184115181432135e-02,2.920900471518502947e-02,2.934493683288559931e-02,2.934239059696660754e-02,2.932813391099439726e-02,2.932339161644445177e-02,2.915739640603528041e-02,2.928407862792478319e-02,2.917107194672094103e-02,2.920001558969484087e-02,2.950327098379598029e-02,2.927669137726294016e-02,2.930609881887898463e-02,2.912086620936856982e-02,2.881113253543840513e-02,2.903731353590951331e-02,2.866763249049650644e-02,2.857111394415364977e-02,2.854807674894796130e-02,2.838694676766858466e-02,2.853681333373055823e-02,2.852695249031053648e-02,2.831036038706765540e-02,2.811342850337492094e-02,2.775425650189386126e-02,2.806883864114747412e-02,1.000000000000099920e+00
1.092417359352111816e+00,1.105764746665954590e+00,1.090833187103271484e+00,1.106675624847412109e+00,1.104119062423706055e+00,1.094515442848205566e+00,1.090754270553588867e+00,1.089603900909423828e+00,1.094362378120422363e+00,1.107090592384338379e+00,1.093016982078552246e+00,1.106639504432678223e+00,1.095607638359069824e+00,1.100656509399414062e+00,1.090848922729492188e+00,1.095017075538635254e+00,1.092030405998229980e+00,1.097926378250122070e+00,1.097416877746582031e+00,1.094957470893859863e+00,1.100446224212646484e+00,1.090041637420654297e+00,1.095961570739746094e+00,1.095970034599304199e+00,1.102105140686035156e+00,1.101605653762817383e+00,1.095132946968078613e+00,1.100635528564453125e+00,1.093288898468017578e+00,1.098117947578430176e+00,1.094995975494384766e+00,1.094214320182800293e+00,1.092044830322265625e+00,1.093708753585815430e+00,1.092885017395019531e+00,1.092397570610046387e+00,1.091093778610229492e+00,1.092651963233947754e+00,1.090243220329284668e+00,1.091070652008056641e+00,1.091120839118957520e+00,1.091450929641723633e+00,1.092597126960754395e+00,1.090265631675720215e+00,1.089810371398925781e+00,1.088304281234741211e+00,1.088944315910339355e+00,1.090103268623352051e+00,1.085211396217346191e+00,1.085806369781494141e+00,1.084408044815063477e+00,1.085075020790100098e+00,1.084380269050598145e+00,1.082624793052673340e+00,1.078803896903991699e+00,1.080772399902343750e+00,1.077449917793273926e+00,1.077401876449584961e+00,1.075597643852233887e+00,1.073352932929992676e+00,1.075742363929748535e+00,0.000000000000000000e+00
2.555698528895841357e-02,2.564365603039728270e-02,2.564365416775213000e-02,2.559640258560643908e-02,2.632078900943265673e-02,2.565237693498597857e-02,2.535341680059896227e-02,2.523596026013360735e-02,2.518350631008611437e-02,2.595568448315129992e-02,2.557436935613618609e-02,2.590863965461717364e-02,2.520392835150228258e-02,2.555655315528379198e-02,2.540083602080808745e-02,2.516009286056027777e-02,2.521184831867680914e-02,2.527345530698762652e-02,2.546794340024457690e-02,2.522748894999490496e-02,2.558661811063752886e-02,2.509474568078981158e-02,2.561411261568533049e-02,2.554839663217530962e-02,2.562584169219003435e-02,2.527786977599130389e-02,2.498265728364454027e-02,2.554078213880525694e-02,2.506572566936479327e-02,2.532697841535077807e-02,2.515504881749616381e-02,2.513159066448674914e-02,2.530935034165845629e-02,2.523356303582654711e-02,2.532505244026647326e-02,2.503078430901037321e-02,2.523490600297914263e-02,2.526966482410894152e-02,2.530544996271596667e-02,2.517640218148694750e-02,2.535794675360189196e-02,2.511608228097425219e-02,2.525313943634496794e-02,2.521266974518762347e-02,2.525466866801248308e-02,2.508157677958474524e-02,2.516749873767362353e-02,2.517152391384111162e-02,2.490313723693357226e-02,2.496796846399770495e-02,2.507789246747956641e-02,2.492431364963517901e-02,2.491474710414872881e-02,2.496135793636308775e-02,2.474244311461912260e-02,2.495651692162023302e-02,2.496872283528314002e-02,2.518037892888055906e-02,2.504814602444635149e-02,2.510061301300988909e-02,2.579086646447644945e-02,1.000000000000099920e+00
1.133563160896301270e+00,1.109229803085327148e+00,1.103008270263671875e+00,1.118728399276733398e+00,1.121185421943664551e+00,1.113322854042053223e+00,1.100571274757385254e+00,1.122125387191772461e+00,1.098972558975219727e+00,1.090500950813293457e+00,1.076474189758300781e+00,1.101821303367614746e+00,1.119552254676818848e+00,1.105811834335327148e+00,1.121024012565612793e+00,1.100573897361755371e+00,1.081872701644897461e+00,1.070104002952575684e+00,1.119506716728210449e+00,1.119887828826904297e+00,1.092585325241088867e+00,1.077395200729370117e+00,1.103099465370178223e+00,1.093123793601989746e+00,1.090328335762023926e+00,1.112174272537231445e+00,1.101928830146789551e+00,1.087520241737365723e+00,1.101670622825622559e+00,1.105722188949584961e+00,1.117473244667053223e+00,1.111427545547485352e+00,1.094045639038085938e+00,1.097814679145812988e+00,1.082450628280639648e+00,1.096260666847229004e+00,1.108298301696777344e+00,1.088446497917175293e+00,1.090303659439086914e+00,1.083368897438049316e+00,1.098536133766174316e+00,1.087867498397827148e+00,1.098734855651855469e+00,1.096144437789916992e+00,1.095252513885498047e+00,1.097029805183410645e+00,1.087510585784912109e+00,1.085958957672119141e+00,1.089129328727722168e+00,1.086130738258361816e+00,1.076928257942199707e+00,1.077865123748779297e+00,1.078125476837158203e+00,1.083405256271362305e+00,1.078839898109436257e+00,1.070988178253173828e+00,1.069556355476379395e+00,1.066525816917419434e+00,1.068602204322814941e+00,1.065247654914855957e+00,1.065271019935607910e+00,0.000000000000000000e+00
2.751720137904152888e-02,2.685207501063810107e-02,2.631750702867971525e-02,2.688370645056234118e-02,2.641266770670876868e-02,2.663493156443105803e-02,2.663454227159486529e-02,2.626665681610570319e-02,2.679757587621675596e-02,2.641545608649717089e-02,2.656192891309724566e-02,2.595979161570535071e-02,2.800858020792471037e-02,2.641133405278192278e-02,2.635994926105008837e-02,2.115000598142610308e-02,2.138644084344373461e-02,2.109790407131181128e-02,2.228613570342527495e-02,2.214475162337289568e-02,2.135928906510339842e-02,2.200538665066228625e-02,2.194414474080071814e-02,1.895306073139177080e-02,1.882020942876802203e-02,1.909104175875650164e-02,1.889924332509504076e-02,1.883217133591638323e-02,1.913506165156827685e-02,1.865610666583047625e-02,1.920531876395211932e-02,1.728590019057260271e-02,1.745497249076829668e-02,1.785354875038133726e-02,1.729853264997468706e-02,1.720734685669408556e-02,1.771524734805093523e-02,1.754929870377050158e-02,1.723381690690980669e-02,1.630283705900178667e-02,1.662552170465455767e-02,1.662399992356763598e-02,1.652818918238149401e-02,1.691513136039243456e-02,1.695147156725393053e-02,1.717902906249032732e-02,1.675173081467614886e-02,1.615228131423459765e-02,1.620618812749849078e-02,1.632781513045297381e-02,1.598834805200563189e-02,1.618082635114656206e-02,1.632233150313363787e-02,1.605436764667497393e-02,1.615564897666440722e-02,1.582875847826467272e-02,1.618250086913572069e-02,1.674472726891504046e-02,1.746351644406781908e-02,1.864240691075788256e-02,2.171372622261510607e-02,1.000000000000099920e+00
1.074280023574829102e+00,1.112895965576171875e+00,1.141402006149291770e+00,1.015601038932800293e+00,9.927639961242676891e-01,1.079434990882873535e+00,1.108325004577636719e+00,1.036519169807434082e+00,1.099311828613281250e+00,1.159387350082397461e+00,1.154220461845397727e+00,1.124293088912963867e+00,1.128724575042724609e+00,1.094944477081298828e+00,1.251718997955322044e+00,1.115721106529235840e+00,1.029609322547912598e+00,1.131157398223876953e+00,1.106625676155090332e+00,1.002485394477844238e+00,1.117979645729064941e+00,1.064093232154846191e+00,1.147230029106140137e+00,1.161173343658447266e+00,1.102184772491455078e+00,1.082097291946411133e+00,1.113302826881408691e+00,1.063647389411926270e+00,1.044660687446594238e+00,1.082175731658935547e+00,1.071274995803833008e+00,1.075790286064147949e+00,1.060576677322387695e+00,1.104712724685668945e+00,1.098662137985229492e+00,1.090503096580505371e+00,1.046280384063720703e+00,1.061783432960510254e+00,1.055865764617919922e+00,1.068556308746337891e+00,1.051976084709167480e+00,1.075751781463623047e+00,1.090107202529907227e+00,1.087886214256286621e+00,1.070088028907775879e+00,1.027393221855163574e+00,1.031346559524536133e+00,1.075496673583984375e+00,1.077543854713439941e+00,1.056513547897338867e+00,1.066182374954223633e+00,1.066675543785095215e+00,1.050138354301452637e+00,1.070519804954528809e+00,1.054735183715820312e+00,1.061035394668579102e+00,1.041641473770141602e+00,1.046651959419250488e+00,1.072130918502807617e+00,1.036994576454162598e+00,1.027565360069274902e+00,0.000000000000000000e+00
